t'Distributor' Guidance Disruptor Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Помехопостановщики наводке орудий*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Component -R	-	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Component -R	-	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Component -R	-	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	120	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Component -R	Small Standard Container*	Боевой дрон*
'Integrated' Warrior Blueprint*	0	0	60	0	B6-XE8 - RC Component -R	Small Standard Container*	Боевой дрон*
'Integrated' Wasp Blueprint*	0	0	10	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Wasp Blueprint*	0	0	10	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Wasp Blueprint*	0	0	10	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Wasp Blueprint*	0	0	10	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Wasp Blueprint*	0	0	10	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Integrated' Wasp Blueprint*	0	0	10	0	B6-XE8 - RC Advanced -R	Small Standard Container*	Боевой дрон*
'Natura' Warp Core Stabilizer I Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Стабилизатор квантового ядра*
'Pickpocket' EM Energized Membrane Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Подзаряжающаяся мембрана брони*
'Prospector' EM Shield Amplifier Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Энергонезависимые модуляторы сопротивляемости полей*
'Underhand' Neutron Blaster Cannon I Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Гибридное орудие*
100mm Steel Plates I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Бронеплита*
100mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Бронеплита*
100mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
100mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
100mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
10MN Afterburner I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
10MN Afterburner I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
10MN Afterburner I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Движительные модули*
10MN Afterburner I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Движительные модули*
125mm Gatling AutoCannon I Blueprint*	0	0	1	0	B6-XE8 - RC Structure -R	Bp C upgradable	Баллистическое орудие*
125mm Gatling AutoCannon I Blueprint*	9	18	4	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Баллистическое орудие*
125mm Railgun I Blueprint*	0	0	1	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридное орудие*
150mm Light AutoCannon I Blueprint*	9	18	4	0	B6-XE8 - RC Structure -R	Bp C upgradable	Баллистическое орудие*
1MN Afterburner I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
1MN Afterburner I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Движительные модули*
1MN Afterburner I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
1MN Afterburner I Blueprint*	0	0	2	0	B6-XE8 - RC Structure -R	Bp C upgradable	Движительные модули*
1MN Afterburner I Blueprint*	0	0	2	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Движительные модули*
1MN Afterburner I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Движительные модули*
1MN Afterburner I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Движительные модули*
1MN Afterburner I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Движительные модули*
1MN Afterburner II Blueprint*	3	2	13	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Движительные модули*
200mm AutoCannon I Blueprint*	0	0	1	0	B6-XE8 - RC Structure -R	Bp C upgradable	Баллистическое орудие*
200mm Steel Plates I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Бронеплита*
200mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Бронеплита*
200mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
200mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
200mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
280mm Howitzer Artillery I Blueprint*	9	18	4	0	B6-XE8 - RC Structure -R	Bp C upgradable	Баллистическое орудие*
400mm Steel Plates I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Бронеплита*
400mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Бронеплита*
400mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
400mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
400mm Steel Plates I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
50MN Microwarpdrive I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
50MN Microwarpdrive I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
5MN Microwarpdrive I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Движительные модули*
5MN Microwarpdrive I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Движительные модули*
75mm Gatling Rail I Blueprint*	0	0	1	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридное орудие*
800mm Steel Plates I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Бронеплита*
800mm Steel Plates I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
800mm Steel Plates I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
800mm Steel Plates I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
800mm Steel Plates I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Бронеплита*
Acolyte EV-300 Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Дроны-нейтрализаторы энергии.*
Acolyte EV-300 Blueprint*	10	20	600	0	B6-XE8 - RC Advanced -R	Склад	Дроны-нейтрализаторы энергии.*
Acolyte I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Боевой дрон*
Acolyte I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Боевой дрон*
Acolyte I Blueprint*	10	20	600	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Acolyte I Blueprint*	10	20	595	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Acolyte II Blueprint*	2	4	10	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Acolyte TD-300 Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Дрон электронного противодействия*
Acolyte TD-300 Blueprint*	10	20	600	0	B6-XE8 - RC Advanced -R	Склад	Дрон электронного противодействия*
Algos Blueprint*	0	0	16	0	B6-XE8 - RC Component -R	Small Standard Container*	Эсминец*
Algos Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp	Эсминец*
Algos Blueprint*	10	20	20	0	B6-XE8 - RC Blueprint -R	Bp	Эсминец*
Algos Blueprint*	10	20	20	0	B6-XE8 - RC Blueprint -R	Bp	Эсминец*
Algos Blueprint*	10	20	20	0	B6-XE8 - RC Blueprint -R	Bp	Эсминец*
Algos Blueprint*	10	20	20	0	B6-XE8 - RC Blueprint -R	Bp	Эсминец*
Amarr Shuttle Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Личный катер*
Antimatter Charge L Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Charge M Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Гибридные заряды*
Antimatter Charge M Blueprint*	10	20	297	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	64	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	70	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Charge S Blueprint*	10	20	5	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Гибридные заряды*
Antimatter Reactor Unit Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Производственные компоненты*
Antimatter Reactor Unit Blueprint*	10	20	2000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Antimatter Reactor Unit Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Склад	Производственные компоненты*
Antimatter Reactor Unit Blueprint*	10	20	2000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Antimatter Reactor Unit Blueprint*	10	20	2000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Arazu Blueprint*	1	8	5	0	B6-XE8 - RC Advanced -R	Склад	Дозорно-диверсионный крейсер*
Ashimmu Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Крейсер*
Assault Damage Control I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Модуль боевой живучести*
Assault Damage Control I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Модуль боевой живучести*
Assault Damage Control I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Модуль боевой живучести*
Assault Damage Control I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Модуль боевой живучести*
Assault Damage Control I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Модуль боевой живучести*
Assault Damage Control I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Модуль боевой живучести*
Assault Damage Control I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Модуль боевой живучести*
Astero Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Astero Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Astero Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Astero Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Astero Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Astero Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Atron Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Atron Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Фрегат*
Atron Blueprint*	8	16	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Atron Blueprint*	8	16	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Atron Blueprint*	10	20	30	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Фрегат*
Atron Blueprint*	10	20	30	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Фрегат*
Atron Blueprint*	10	20	30	0	B6-XE8 - RC Structure -R	Bp C upgradable	Фрегат*
Atron Blueprint*	10	20	30	0	B6-XE8 - RC Structure -R	Bp C upgradable	Фрегат*
Auto Targeting System I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Автоматическая система целеуказания*
Auto Targeting System I Blueprint*	10	20	60	0	B6-XE8 - RC Structure -R	Bp C upgradable	Автоматическая система целеуказания*
Auto-Integrity Preservation Seal Blueprint*	10	14	197	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Auto-Integrity Preservation Seal Blueprint*	10	14	198	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Badger Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	10	20	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	10	18	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	9	18	10	0	B6-XE8 - RC Structure -R	Bp C upgradable	Перевозчик*
Badger Blueprint*	9	18	10	0	B6-XE8 - RC Structure -R	Bp C upgradable	Перевозчик*
Badger Blueprint*	9	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	9	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	9	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Badger Blueprint*	9	18	10	0	B6-XE8 - RC Structure -R	Bp C upgradable	Перевозчик*
Badger Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Перевозчик*
Ballistic Control System I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Баллистические вычислители*
Ballistic Control System I Blueprint*	10	20	197	0	B6-XE8 - RC Structure -R	Bp C upgradable	Баллистические вычислители*
Bantam Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Фрегат*
Baryon Exotic Plasma M Blueprint*	0	0	5	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Заряд экзотической плазмы*
Baryon Exotic Plasma S Blueprint*	0	0	5	0	B6-XE8 - RC Component -R	Small Standard Container*	Заряд экзотической плазмы*
Berserker I Blueprint*	10	20	189	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Berserker II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Berserker II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Berserker II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Blackbird Blueprint*	10	18	10	0	B6-XE8 - RC Component -R	Small Standard Container*	Крейсер*
Boobook Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Личный катер*
Bouncer I Blueprint*	10	20	195	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Breacher Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Breacher Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Breacher Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
